Airline,AirlineID,Source,Destination,Route,Total_Stops,DepartureDatetime,ArrivalDatetime,DurationMinutes,DayOfWeek,IsWeekend,Price
Air India,1,BLR,DEL,BLR-DEL,2,3/18/2019 8:50,3/18/2019 23:25,2315,0,0,10783
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/1/2019 17:00,5/1/2019 14:25,1285,2,0,11467
Air India,1,DEL,COK,DEL-COK,1,6/3/2019 7:00,6/3/2019 19:15,735,0,0,8879
Multiple carriers,6,DEL,COK,DEL-COK,1,6/6/2019 12:50,6/6/2019 1:30,760,3,0,6795
IndiGo,3,DEL,COK,DEL-COK,1,3/3/2019 7:30,3/3/2019 15:30,480,6,1,14871
Multiple carriers,6,DEL,COK,DEL-COK,2,3/3/2019 15:05,3/3/2019 1:35,630,6,1,34503
Air India,1,DEL,COK,DEL-COK,2,6/15/2019 7:05,6/15/2019 9:25,1580,5,1,10975
Air India,1,CCU,BLR,CCU-BLR,2,5/24/2019 9:50,5/24/2019 23:15,805,4,0,15170
Air India,1,CCU,BLR,CCU-BLR,1,5/1/2019 14:35,5/1/2019 14:35,1440,2,0,7001
Air India,1,CCU,BLR,CCU-BLR,1,5/18/2019 9:25,5/18/2019 18:30,545,5,1,8576
Jet Airways,4,DEL,COK,DEL-COK,2,5/9/2019 19:30,5/9/2019 4:25,535,3,0,15129
IndiGo,3,BLR,DEL,BLR-DEL,0,4/9/2019 8:30,4/9/2019 11:20,170,1,0,4823
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/21/2019 6:30,5/21/2019 19:50,800,1,0,10844
Vistara,10,CCU,BLR,CCU-BLR,1,6/9/2019 20:20,6/9/2019 20:20,1440,6,1,8085
Jet Airways,4,DEL,COK,DEL-COK,2,3/3/2019 18:20,3/3/2019 4:25,2045,6,1,20747
Air India,1,CCU,BLR,CCU-BLR,1,5/6/2019 17:30,5/6/2019 8:55,925,0,0,10203
Jet Airways,4,DEL,COK,DEL-COK,1,5/21/2019 19:45,5/21/2019 19:00,1395,1,0,12898
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/12/2019 6:30,5/12/2019 8:15,1545,6,1,13941
IndiGo,3,DEL,COK,DEL-COK,1,5/18/2019 10:35,5/18/2019 21:00,625,5,1,7503
Jet Airways,4,DEL,COK,DEL-COK,1,6/1/2019 9:00,6/1/2019 19:00,600,5,1,14714
IndiGo,3,DEL,COK,DEL-COK,1,6/24/2019 7:35,6/24/2019 12:10,275,0,0,5054
GoAir,2,BLR,DEL,BLR-DEL,0,3/15/2019 20:55,3/15/2019 23:50,175,4,0,8722
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/6/2019 6:30,5/6/2019 10:05,1655,0,0,8586
Air India,1,BLR,DEL,BLR-DEL,0,6/9/2019 21:05,6/9/2019 23:55,170,6,1,5228
Air India,1,BOM,HYD,BOM-HYD,0,5/9/2019 13:55,5/9/2019 15:25,90,3,0,3100
IndiGo,3,DEL,COK,DEL-COK,0,6/1/2019 5:35,6/1/2019 8:50,195,5,1,6541
Multiple carriers,6,DEL,COK,DEL-COK,1,5/21/2019 10:20,5/21/2019 19:15,535,1,0,8266
IndiGo,3,DEL,COK,DEL-COK,1,6/3/2019 18:35,6/3/2019 1:30,415,0,0,6628
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/21/2019 16:30,5/21/2019 4:40,730,1,0,9663
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/12/2019 16:30,6/12/2019 22:35,365,2,0,9899
IndiGo,3,DEL,COK,DEL-COK,2,3/27/2019 4:55,3/27/2019 21:20,985,2,0,6223
IndiGo,3,CCU,BLR,CCU-BLR,1,6/9/2019 15:15,6/9/2019 20:30,315,6,1,5380
Multiple carriers,6,DEL,COK,DEL-COK,1,6/6/2019 7:30,6/6/2019 21:00,810,3,0,7740
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/12/2019 6:30,6/12/2019 19:50,800,2,0,9899
Jet Airways,4,BLR,DEL,BLR-DEL,0,5/18/2019 11:10,5/18/2019 14:05,175,5,1,5198
Jet Airways,4,DEL,COK,DEL-COK,2,3/27/2019 5:25,3/27/2019 4:25,1380,2,0,9254
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/18/2019 14:05,5/18/2019 10:05,1200,5,1,14388
Vistara,10,CCU,BLR,CCU-BLR,1,5/6/2019 7:10,5/6/2019 9:05,1555,0,0,8137
Air India,1,DEL,COK,DEL-COK,2,5/9/2019 20:15,5/9/2019 19:15,1380,3,0,13591
SpiceJet,8,CCU,BLR,CCU-BLR,1,5/12/2019 11:35,5/12/2019 18:50,435,6,1,8479
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/15/2019 18:55,5/15/2019 18:15,1400,2,0,10844
Air India,1,CCU,BLR,CCU-BLR,1,6/12/2019 17:30,6/12/2019 20:25,1615,2,0,10203
IndiGo,3,DEL,COK,DEL-COK,1,6/12/2019 14:20,6/12/2019 22:30,490,2,0,6938
Multiple carriers,6,DEL,COK,DEL-COK,1,6/15/2019 9:45,6/15/2019 22:30,765,5,1,9646
IndiGo,3,DEL,COK,DEL-COK,1,6/1/2019 16:00,6/1/2019 21:00,300,5,1,6593
Vistara Premium economy,11,MAA,CCU,MAA-CCU,0,3/1/2019 7:05,3/1/2019 9:20,135,4,0,9125
Multiple carriers,6,DEL,COK,DEL-COK,1,5/15/2019 15:15,5/15/2019 1:30,615,2,0,7670
Air India,1,CCU,BLR,CCU-BLR,2,6/6/2019 14:30,6/6/2019 23:15,525,3,0,15894
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/15/2019 10:20,5/15/2019 17:35,435,2,0,5608
GoAir,2,DEL,COK,DEL-COK,1,5/21/2019 7:25,5/21/2019 13:20,355,1,0,5842
SpiceJet,8,DEL,COK,DEL-COK,1,3/27/2019 8:45,3/27/2019 13:15,270,2,0,4466
IndiGo,3,MAA,CCU,MAA-CCU,0,6/24/2019 13:15,6/24/2019 15:35,140,0,0,3597
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/18/2019 11:40,3/18/2019 23:00,680,0,0,13555
Air India,1,DEL,COK,DEL-COK,1,6/3/2019 10:00,6/3/2019 19:15,555,0,0,10979
Jet Airways,4,DEL,COK,DEL-COK,2,5/18/2019 5:30,5/18/2019 19:00,810,5,1,15129
Air India,1,DEL,COK,DEL-COK,0,3/21/2019 14:10,3/21/2019 17:10,180,3,0,5674
Vistara,10,BLR,DEL,BLR-DEL,0,4/27/2019 9:45,4/27/2019 12:35,170,5,1,5613
SpiceJet,8,CCU,BLR,CCU-BLR,0,3/24/2019 22:20,3/24/2019 0:40,140,6,1,5725
IndiGo,3,BLR,DEL,BLR-DEL,0,3/9/2019 16:55,3/9/2019 19:45,170,5,1,10067
SpiceJet,8,BLR,DEL,BLR-DEL,0,4/12/2019 9:30,4/12/2019 12:20,170,4,0,4885
Air India,1,DEL,COK,DEL-COK,1,6/9/2019 6:05,6/9/2019 9:25,1640,6,1,7690
IndiGo,3,DEL,COK,DEL-COK,1,3/3/2019 20:30,3/3/2019 1:35,305,6,1,8258
Multiple carriers,6,DEL,COK,DEL-COK,1,6/12/2019 7:00,6/12/2019 21:00,840,2,0,7408
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/24/2019 8:25,5/24/2019 20:45,740,4,0,10844
Jet Airways,4,DEL,COK,DEL-COK,2,3/21/2019 16:10,3/21/2019 18:50,1600,3,0,8728
IndiGo,3,DEL,COK,DEL-COK,1,6/24/2019 11:25,6/24/2019 21:00,575,0,0,5894
Air India,1,CCU,BLR,CCU-BLR,0,3/12/2019 20:45,3/12/2019 23:20,155,1,0,4435
Jet Airways,4,BOM,HYD,BOM-HYD,0,5/21/2019 2:55,5/21/2019 4:20,85,1,0,4050
IndiGo,3,CCU,BLR,CCU-BLR,0,4/15/2019 22:15,4/15/2019 0:50,155,0,0,4174
Air India,1,DEL,COK,DEL-COK,1,3/27/2019 9:45,3/27/2019 9:25,1420,2,0,5957
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/9/2019 17:00,6/9/2019 21:05,1685,6,1,12692
IndiGo,3,BLR,DEL,BLR-DEL,0,3/24/2019 16:55,3/24/2019 19:45,170,6,1,7303
Air India,1,CCU,BLR,CCU-BLR,1,5/1/2019 19:00,5/1/2019 11:05,965,2,0,6117
IndiGo,3,DEL,COK,DEL-COK,0,5/12/2019 5:35,5/12/2019 8:50,195,6,1,6015
Air India,1,CCU,BLR,CCU-BLR,2,6/9/2019 9:25,6/9/2019 5:35,1210,6,1,11642
Multiple carriers,6,DEL,COK,DEL-COK,1,5/18/2019 6:40,5/18/2019 19:15,755,5,1,7564
IndiGo,3,BLR,DEL,BLR-DEL,0,4/24/2019 16:55,4/24/2019 19:55,180,2,0,4823
IndiGo,3,DEL,COK,DEL-COK,1,6/27/2019 5:05,6/27/2019 16:10,665,3,0,6442
Air India,1,CCU,BLR,CCU-BLR,1,6/9/2019 19:00,6/9/2019 11:05,965,6,1,6327
Air India,1,DEL,COK,DEL-COK,1,3/27/2019 9:45,3/27/2019 8:15,1350,2,0,7416
Air India,1,DEL,COK,DEL-COK,2,5/27/2019 7:10,5/27/2019 7:40,1470,0,0,14588
Multiple carriers,6,DEL,COK,DEL-COK,1,6/12/2019 10:00,6/12/2019 1:30,930,2,0,7198
Air India,1,DEL,COK,DEL-COK,1,6/27/2019 7:00,6/27/2019 19:15,735,3,0,8669
IndiGo,3,DEL,COK,DEL-COK,1,6/9/2019 6:40,6/9/2019 21:00,860,6,1,6093
Air India,1,CCU,BLR,CCU-BLR,2,5/9/2019 14:30,5/9/2019 12:30,1320,3,0,15107
Air India,1,DEL,COK,DEL-COK,1,5/18/2019 9:00,5/18/2019 7:40,1360,5,1,8372
Jet Airways,4,CCU,BLR,CCU-BLR,1,4/1/2019 8:25,4/1/2019 22:35,850,0,0,7064
Vistara,10,CCU,BLR,CCU-BLR,1,3/24/2019 7:10,3/24/2019 22:55,945,6,1,12732
SpiceJet,8,MAA,CCU,MAA-CCU,0,6/27/2019 17:45,6/27/2019 20:05,140,3,0,3597
IndiGo,3,BLR,DEL,BLR-DEL,0,3/24/2019 8:30,3/24/2019 11:30,180,6,1,7303
Air India,1,CCU,BLR,CCU-BLR,2,6/6/2019 5:50,6/6/2019 20:25,875,3,0,10991
Air India,1,BLR,DEL,BLR-DEL,1,3/9/2019 10:30,3/9/2019 11:20,1490,5,1,10321
IndiGo,3,BLR,DEL,BLR-DEL,0,6/6/2019 13:00,6/6/2019 15:50,170,3,0,3943
IndiGo,3,DEL,COK,DEL-COK,1,5/21/2019 7:15,5/21/2019 12:30,315,1,0,5636
IndiGo,3,CCU,BLR,CCU-BLR,1,4/9/2019 15:15,4/9/2019 20:05,290,1,0,4268
Jet Airways,4,DEL,COK,DEL-COK,2,6/9/2019 5:30,6/9/2019 19:00,810,6,1,13014
Multiple carriers,6,DEL,COK,DEL-COK,1,5/9/2019 9:00,5/9/2019 21:00,720,3,0,13727
IndiGo,3,CCU,BLR,CCU-BLR,0,4/9/2019 15:15,4/9/2019 17:45,150,1,0,4174
Air India,1,DEL,COK,DEL-COK,2,3/27/2019 12:00,3/27/2019 19:15,435,2,0,10493
IndiGo,3,DEL,COK,DEL-COK,1,5/21/2019 10:35,5/21/2019 21:00,625,1,0,6794
IndiGo,3,CCU,BLR,CCU-BLR,1,5/12/2019 21:00,5/12/2019 2:15,315,6,1,7228
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/1/2019 7:00,3/1/2019 18:25,685,4,0,26890
Multiple carriers,6,DEL,COK,DEL-COK,1,6/1/2019 7:10,6/1/2019 16:10,540,5,1,7038
Jet Airways,4,CCU,BLR,CCU-BLR,1,4/1/2019 6:30,4/1/2019 8:15,1545,0,0,7064
Jet Airways,4,CCU,BLR,CCU-BLR,1,3/24/2019 21:10,3/24/2019 23:25,1575,6,1,10031
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/6/2019 20:00,5/6/2019 4:40,520,0,0,9663
Air Asia,0,BLR,DEL,BLR-DEL,0,5/1/2019 23:55,5/1/2019 2:45,170,2,0,4483
Jet Airways,4,BLR,DEL,BLR-DEL,0,6/3/2019 8:20,6/3/2019 11:20,180,0,0,5769
IndiGo,3,CCU,BLR,CCU-BLR,0,4/24/2019 15:15,4/24/2019 17:45,150,2,0,4804
Air India,1,CCU,BLR,CCU-BLR,0,5/15/2019 20:45,5/15/2019 23:20,155,2,0,4145
Air India,1,CCU,BLR,CCU-BLR,0,5/18/2019 20:45,5/18/2019 23:20,155,5,1,4880
SpiceJet,8,MAA,CCU,MAA-CCU,0,6/6/2019 9:45,6/6/2019 12:00,135,3,0,3543
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/1/2019 8:55,3/1/2019 21:20,745,4,0,27992
IndiGo,3,DEL,COK,DEL-COK,1,5/9/2019 7:30,5/9/2019 21:00,810,3,0,7191
Vistara,10,BLR,DEL,BLR-DEL,0,4/1/2019 7:00,4/1/2019 9:40,160,0,0,5403
Jet Airways,4,DEL,COK,DEL-COK,2,6/9/2019 11:40,6/9/2019 19:00,440,6,1,15812
Jet Airways,4,BLR,DEL,BLR-DEL,0,4/9/2019 19:50,4/9/2019 22:50,180,1,0,4544
Air Asia,0,DEL,COK,DEL-COK,1,6/3/2019 16:45,6/3/2019 22:25,340,0,0,11410
IndiGo,3,MAA,CCU,MAA-CCU,0,5/3/2019 11:35,5/3/2019 14:00,145,4,0,4332
Jet Airways,4,BLR,DEL,BLR-DEL,0,4/15/2019 17:45,4/15/2019 20:45,180,0,0,4544
IndiGo,3,CCU,BLR,CCU-BLR,1,5/24/2019 6:20,5/24/2019 10:20,240,4,0,4226
Air India,1,CCU,BLR,CCU-BLR,0,6/3/2019 20:45,6/3/2019 23:20,155,0,0,4145
Multiple carriers,6,DEL,COK,DEL-COK,1,6/27/2019 10:00,6/27/2019 19:15,555,3,0,14848
IndiGo,3,BLR,DEL,BLR-DEL,0,4/3/2019 0:30,4/3/2019 3:25,175,2,0,3419
Jet Airways,4,BLR,DEL,BLR-DEL,0,3/24/2019 18:55,3/24/2019 21:55,180,6,1,7229
SpiceJet,8,DEL,COK,DEL-COK,1,6/3/2019 8:45,6/3/2019 13:15,270,0,0,5830
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/18/2019 14:05,3/18/2019 7:40,1055,0,0,10972
Jet Airways,4,CCU,BLR,CCU-BLR,1,3/24/2019 18:55,3/24/2019 8:10,795,6,1,14231
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/9/2019 18:55,6/9/2019 19:50,1495,6,1,10844
SpiceJet,8,CCU,BLR,CCU-BLR,1,5/12/2019 11:15,5/12/2019 18:30,435,6,1,11468
Air Asia,0,CCU,BLR,CCU-BLR,0,5/18/2019 22:50,5/18/2019 1:20,150,5,1,4409
Jet Airways,4,DEL,COK,DEL-COK,2,6/27/2019 14:35,6/27/2019 12:35,1320,3,0,13376
IndiGo,3,BLR,DEL,BLR-DEL,0,6/21/2019 23:30,6/21/2019 2:20,170,4,0,4077
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/9/2019 9:35,5/9/2019 21:05,690,3,0,13067
IndiGo,3,BLR,DEL,BLR-DEL,0,6/6/2019 7:10,6/6/2019 10:05,175,3,0,4823
Multiple carriers,6,DEL,COK,DEL-COK,1,3/9/2019 6:50,3/9/2019 19:15,745,5,1,14817
IndiGo,3,MAA,CCU,MAA-CCU,0,3/24/2019 7:55,3/24/2019 10:15,140,6,1,4326
Multiple carriers,6,DEL,COK,DEL-COK,1,3/3/2019 7:00,3/3/2019 21:00,840,6,1,15603
Air India,1,CCU,BLR,CCU-BLR,2,3/24/2019 16:45,3/24/2019 23:15,1830,6,1,13885
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/6/2019 11:40,3/6/2019 9:00,1280,2,0,17261
Multiple carriers,6,DEL,COK,DEL-COK,3,6/9/2019 11:35,6/9/2019 21:00,565,6,1,15629
Air India,1,CCU,BLR,CCU-BLR,2,5/6/2019 9:10,5/6/2019 4:40,1170,0,0,6117
Jet Airways,4,DEL,COK,DEL-COK,2,6/24/2019 23:05,6/24/2019 4:25,1760,0,0,12819
Multiple carriers,6,DEL,COK,DEL-COK,1,5/27/2019 18:15,5/27/2019 1:30,435,0,0,13377
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/1/2019 7:00,3/1/2019 15:15,495,4,0,26890
IndiGo,3,BLR,DEL,BLR-DEL,0,5/15/2019 0:30,5/15/2019 3:25,175,2,0,3419
Air India,1,CCU,BLR,CCU-BLR,2,5/15/2019 9:50,5/15/2019 23:15,805,2,0,14960
Air India,1,BOM,HYD,BOM-HYD,0,3/3/2019 19:30,3/3/2019 20:45,75,6,1,11185
Air India,1,DEL,COK,DEL-COK,1,5/27/2019 19:00,5/27/2019 19:15,1455,0,0,8372
Jet Airways,4,DEL,COK,DEL-COK,1,6/6/2019 2:15,6/6/2019 12:35,620,3,0,10262
Air India,1,CCU,BLR,CCU-BLR,2,6/12/2019 16:50,6/12/2019 13:45,1255,2,0,11542
SpiceJet,8,CCU,BLR,CCU-BLR,1,4/3/2019 15:05,4/3/2019 20:20,315,2,0,4649
Jet Airways,4,BOM,HYD,BOM-HYD,0,3/9/2019 19:40,3/9/2019 21:10,90,5,1,5678
SpiceJet,8,BLR,DEL,BLR-DEL,0,6/1/2019 9:30,6/1/2019 12:20,170,5,1,3971
Multiple carriers,6,DEL,COK,DEL-COK,1,6/3/2019 7:10,6/3/2019 16:10,540,0,0,7878
Jet Airways,4,DEL,COK,DEL-COK,2,6/27/2019 5:30,6/27/2019 19:00,810,3,0,13014
IndiGo,3,BLR,DEL,BLR-DEL,0,5/1/2019 6:05,5/1/2019 8:50,165,2,0,4423
Jet Airways,4,DEL,COK,DEL-COK,1,6/1/2019 14:00,6/1/2019 4:25,865,5,1,10262
Vistara,10,BLR,DEL,BLR-DEL,0,5/27/2019 9:45,5/27/2019 12:35,170,0,0,4668
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/21/2019 21:10,5/21/2019 18:15,1265,1,0,10844
Jet Airways,4,DEL,COK,DEL-COK,2,6/24/2019 9:40,6/24/2019 4:25,1125,0,0,10368
IndiGo,3,BLR,DEL,BLR-DEL,0,4/21/2019 10:10,4/21/2019 13:00,170,6,1,4591
IndiGo,3,DEL,COK,DEL-COK,1,5/6/2019 18:35,5/6/2019 1:30,415,0,0,7191
Multiple carriers,6,DEL,COK,DEL-COK,1,5/18/2019 6:00,5/18/2019 12:35,395,5,1,9794
IndiGo,3,BLR,DEL,BLR-DEL,0,6/1/2019 4:00,6/1/2019 6:50,170,5,1,3943
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/12/2019 6:30,6/12/2019 12:00,330,2,0,13626
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/12/2019 20:00,5/12/2019 9:20,800,6,1,9663
Multiple carriers,6,DEL,COK,DEL-COK,1,6/15/2019 7:10,6/15/2019 16:10,540,5,1,6093
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/12/2019 21:25,3/12/2019 7:40,615,1,0,11717
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/18/2019 20:00,5/18/2019 9:20,800,5,1,14781
Jet Airways,4,BLR,DEL,BLR-DEL,0,5/3/2019 6:00,5/3/2019 8:45,165,4,0,7229
GoAir,2,BLR,DEL,BLR-DEL,0,6/1/2019 20:55,6/1/2019 23:40,165,5,1,3898
Jet Airways,4,DEL,COK,DEL-COK,1,6/3/2019 22:50,6/3/2019 12:35,825,0,0,14714
Multiple carriers,6,DEL,COK,DEL-COK,1,5/27/2019 11:40,5/27/2019 21:00,560,0,0,7005
IndiGo,3,MAA,CCU,MAA-CCU,0,6/15/2019 14:45,6/15/2019 17:05,140,5,1,3597
SpiceJet,8,CCU,BLR,CCU-BLR,0,3/18/2019 6:55,3/18/2019 9:35,160,0,0,4413
Multiple carriers,6,DEL,COK,DEL-COK,1,3/6/2019 10:20,3/6/2019 19:15,535,2,0,15353
IndiGo,3,BLR,DEL,BLR-DEL,0,5/1/2019 10:10,5/1/2019 13:00,170,2,0,3943
IndiGo,3,MAA,CCU,MAA-CCU,0,3/15/2019 13:20,3/15/2019 15:35,135,4,0,6297
IndiGo,3,BLR,DEL,BLR-DEL,0,3/9/2019 20:00,3/9/2019 22:55,175,5,1,6144
Air India,1,DEL,COK,DEL-COK,2,5/21/2019 18:45,5/21/2019 19:15,1470,1,0,12257
Jet Airways,4,DEL,COK,DEL-COK,2,5/21/2019 13:25,5/21/2019 12:35,1390,1,0,15129
Jet Airways,4,DEL,COK,DEL-COK,2,6/24/2019 5:30,6/24/2019 4:25,1375,0,0,10368
Jet Airways,4,DEL,COK,DEL-COK,2,5/9/2019 9:40,5/9/2019 19:00,560,3,0,13029
Air India,1,CCU,BLR,CCU-BLR,2,6/6/2019 12:00,6/6/2019 11:10,1390,3,0,9416
Air India,1,DEL,COK,DEL-COK,0,6/3/2019 18:05,6/3/2019 21:10,185,0,0,6934
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/21/2019 20:25,5/21/2019 14:25,1080,1,0,11467
Multiple carriers,6,DEL,COK,DEL-COK,1,6/3/2019 15:15,6/3/2019 1:30,615,0,0,6795
IndiGo,3,CCU,BLR,CCU-BLR,0,3/27/2019 15:20,3/27/2019 17:55,155,2,0,5198
Jet Airways,4,DEL,COK,DEL-COK,1,3/9/2019 17:25,3/9/2019 18:50,1525,5,1,14053
Vistara,10,CCU,BLR,CCU-BLR,1,4/1/2019 7:10,4/1/2019 23:25,975,0,0,7927
IndiGo,3,CCU,BLR,CCU-BLR,0,3/18/2019 10:10,3/18/2019 12:55,165,0,0,4462
GoAir,2,BLR,DEL,BLR-DEL,0,4/27/2019 7:45,4/27/2019 10:40,175,5,1,5048
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/24/2019 20:00,5/24/2019 23:35,1655,4,0,10844
Multiple carriers,6,DEL,COK,DEL-COK,1,3/3/2019 8:55,3/3/2019 18:50,595,6,1,15411
IndiGo,3,CCU,BLR,CCU-BLR,0,3/18/2019 17:15,3/18/2019 19:55,160,0,0,4462
Jet Airways,4,BOM,HYD,BOM-HYD,0,3/27/2019 15:50,3/27/2019 17:20,90,2,0,5678
Jet Airways,4,DEL,COK,DEL-COK,1,3/6/2019 9:55,3/6/2019 4:25,1110,2,0,15764
Jet Airways,4,DEL,COK,DEL-COK,1,3/6/2019 22:20,3/6/2019 19:45,1285,2,0,17024
Air India,1,BOM,HYD,BOM-HYD,0,6/18/2019 6:20,6/18/2019 7:40,80,1,0,3100
Jet Airways,4,BLR,DEL,BLR-DEL,0,5/1/2019 18:55,5/1/2019 22:00,185,2,0,7229
IndiGo,3,CCU,BLR,CCU-BLR,0,4/24/2019 14:25,4/24/2019 16:55,150,2,0,4804
Jet Airways,4,BLR,DEL,BLR-DEL,0,6/24/2019 8:20,6/24/2019 11:20,180,0,0,5769
Air Asia,0,CCU,BLR,CCU-BLR,0,3/18/2019 19:35,3/18/2019 22:05,150,0,0,4384
Air India,1,DEL,COK,DEL-COK,1,6/27/2019 5:15,6/27/2019 6:50,1535,3,0,6587
Jet Airways,4,BLR,DEL,BLR-DEL,1,3/21/2019 5:45,3/21/2019 19:10,805,3,0,7832
Air India,1,MAA,CCU,MAA-CCU,0,3/15/2019 11:40,3/15/2019 13:55,135,4,0,7082
SpiceJet,8,MAA,CCU,MAA-CCU,0,3/15/2019 8:20,3/15/2019 10:35,135,4,0,6300
Jet Airways,4,CCU,BLR,CCU-BLR,1,6/6/2019 8:25,6/6/2019 16:20,475,3,0,14571
IndiGo,3,BLR,DEL,BLR-DEL,0,6/27/2019 13:00,6/27/2019 15:50,170,3,0,3943
Multiple carriers,6,DEL,COK,DEL-COK,1,5/21/2019 14:55,5/21/2019 0:55,600,1,0,6878
SpiceJet,8,BOM,HYD,BOM-HYD,0,4/1/2019 5:45,4/1/2019 7:15,90,0,0,1965
Vistara,10,CCU,BLR,CCU-BLR,1,5/21/2019 17:00,5/21/2019 10:45,1065,1,0,9187
Air India,1,BLR,DEL,BLR-DEL,0,3/24/2019 21:10,3/24/2019 23:55,165,6,1,4441
IndiGo,3,BLR,DEL,BLR-DEL,0,3/1/2019 8:30,3/1/2019 11:30,180,4,0,10067
IndiGo,3,DEL,COK,DEL-COK,1,6/27/2019 20:25,6/27/2019 1:30,305,3,0,5054
Multiple carriers,6,DEL,COK,DEL-COK,1,6/6/2019 6:00,6/6/2019 21:00,900,3,0,7005
Jet Airways,4,CCU,BLR,CCU-BLR,1,5/15/2019 9:35,5/15/2019 21:05,690,2,0,12121
IndiGo,3,DEL,COK,DEL-COK,1,5/27/2019 15:10,5/27/2019 20:00,290,0,0,5912
Air Asia,0,CCU,BLR,CCU-BLR,1,4/1/2019 7:35,4/1/2019 19:25,710,0,0,5192
IndiGo,3,MAA,CCU,MAA-CCU,0,6/9/2019 13:15,6/9/2019 15:35,140,6,1,3597
Jet Airways,4,BLR,DEL,BLR-DEL,0,3/9/2019 18:20,3/9/2019 21:00,160,5,1,8016
Air India,1,BOM,HYD,BOM-HYD,0,3/15/2019 15:00,3/15/2019 16:25,85,4,0,2050
SpiceJet,8,BLR,DEL,BLR-DEL,0,3/21/2019 9:35,3/21/2019 12:30,175,3,0,4839
IndiGo,3,BOM,HYD,BOM-HYD,0,5/27/2019 6:25,5/27/2019 7:55,90,0,0,4049
Vistara,10,DEL,COK,DEL-COK,0,6/18/2019 6:00,6/18/2019 9:10,190,1,0,6216
SpiceJet,8,CCU,BLR,CCU-BLR,0,6/21/2019 22:20,6/21/2019 0:40,140,4,0,3841
SpiceJet,8,CCU,BLR,CCU-BLR,0,3/15/2019 6:55,3/15/2019 9:35,160,4,0,3815
Air India,1,BLR,DEL,BLR-DEL,0,4/3/2019 17:00,4/3/2019 19:45,165,2,0,5176
SpiceJet,8,BOM,HYD,BOM-HYD,0,5/9/2019 22:45,5/9/2019 0:15,90,3,0,2017
Vistara,10,CCU,BLR,CCU-BLR,1,5/9/2019 7:10,5/9/2019 9:05,1555,3,0,9187
Vistara,10,BLR,DEL,BLR-DEL,0,3/9/2019 9:50,3/9/2019 12:35,165,5,1,11598
Jet Airways,4,DEL,COK,DEL-COK,2,6/1/2019 19:30,6/1/2019 12:35,1025,5,1,13014
Jet Airways,4,DEL,COK,DEL-COK,1,6/1/2019 19:15,6/1/2019 12:35,1040,5,1,10262
Air India,1,DEL,COK,DEL-COK,2,4/9/2019 20:15,4/9/2019 19:15,1380,1,0,9916
Jet Airways,4,CCU,BLR,CCU-BLR,1,3/24/2019 16:55,3/24/2019 12:00,1145,6,1,14231
Jet Airways,4,BLR,DEL,BLR-DEL,0,6/15/2019 11:10,6/15/2019 14:05,175,5,1,7229
IndiGo,3,DEL,COK,DEL-COK,1,3/27/2019 17:10,3/27/2019 1:35,505,2,0,6316
Air Asia,0,CCU,BLR,CCU-BLR,0,3/9/2019 10:20,3/9/2019 12:55,155,5,1,4384
Air India,1,DEL,COK,DEL-COK,2,6/12/2019 16:55,6/12/2019 19:15,1580,2,0,13381
IndiGo,3,MAA,CCU,MAA-CCU,0,5/12/2019 11:35,5/12/2019 14:00,145,6,1,4332
Air India,1,DEL,COK,DEL-COK,1,6/15/2019 13:30,6/15/2019 23:00,570,5,1,8907
IndiGo,3,CCU,BLR,CCU-BLR,0,6/12/2019 4:40,6/12/2019 7:15,155,2,0,4804
Air India,1,DEL,COK,DEL-COK,1,3/6/2019 7:00,3/6/2019 7:40,1480,2,0,15407
Jet Airways,4,DEL,COK,DEL-COK,1,5/27/2019 10:00,5/27/2019 4:25,1105,0,0,12898
Multiple carriers,6,DEL,COK,DEL-COK,1,3/27/2019 13:00,3/27/2019 21:00,480,2,0,6883
