Airline,AirlineID,Source,Destination,Route,Total_Stops,DepartureDatetime,ArrivalDatetime,DurationMinutes,DayOfWeek,IsWeekend,Price
IndiGo,3,DEL,COK,DEL-COK,1,2019-04-03 02:00:00,2019-04-03 07:25:00,325,2,0,4744
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-01 17:30:00,2019-06-01 12:35:00,1145,5,1,10262
Air India,1,BLR,DEL,BLR-DEL,0,2019-03-03 21:10:00,2019-03-03 23:55:00,165,6,1,7591
Air Asia,0,DEL,COK,DEL-COK,1,2019-05-27 07:55:00,2019-05-27 22:25:00,870,0,0,6152
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-06 08:55:00,2019-03-06 09:00:00,1445,2,0,15025
IndiGo,3,BOM,HYD,BOM-HYD,0,2019-03-03 16:55:00,2019-03-03 18:25:00,90,6,1,6795
Air India,1,CCU,BLR,CCU-BLR,1,2019-05-24 17:30:00,2019-05-24 20:25:00,1615,4,0,10623
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-05-24 07:55:00,2019-05-24 10:15:00,140,4,0,3850
Jet Airways,4,DEL,COK,DEL-COK,2,2019-03-21 19:10:00,2019-03-21 18:50:00,1420,3,0,6643
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-01 14:05:00,2019-05-01 22:35:00,510,2,0,10844
Air India,1,DEL,COK,DEL-COK,2,2019-05-27 19:45:00,2019-05-27 19:15:00,1410,0,0,10441
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-27 17:30:00,2019-06-27 01:30:00,480,3,0,13377
Air India,1,DEL,COK,DEL-COK,2,2019-05-18 12:55:00,2019-05-18 19:15:00,1820,5,1,13696
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-06-03 00:25:00,2019-06-03 03:15:00,170,0,0,3943
Air India,1,DEL,COK,DEL-COK,2,2019-06-24 19:45:00,2019-06-24 19:15:00,1410,0,0,9443
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-01 05:30:00,2019-06-01 04:25:00,1375,5,1,13014
Air India,1,BLR,DEL,BLR-DEL,2,2019-03-24 17:00:00,2019-03-24 22:55:00,1795,6,1,8114
SpiceJet,8,DEL,COK,DEL-COK,1,2019-06-24 06:05:00,2019-06-24 11:20:00,315,0,0,5583
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-12 16:55:00,2019-03-12 08:15:00,920,1,0,13817
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-27 12:50:00,2019-03-27 19:15:00,385,2,0,6953
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-27 10:20:00,2019-03-27 21:00:00,640,2,0,6637
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-04-03 09:35:00,2019-04-03 12:20:00,165,2,0,4174
Air India,1,DEL,COK,DEL-COK,2,2019-03-21 09:45:00,2019-03-21 09:25:00,1420,3,0,8140
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-12 07:00:00,2019-03-12 23:00:00,960,1,0,13817
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-06 09:00:00,2019-06-06 19:00:00,600,3,0,10262
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-18 15:10:00,2019-05-18 20:00:00,290,5,1,6496
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-15 23:30:00,2019-06-15 04:35:00,305,5,1,10112
Air India,1,DEL,COK,DEL-COK,2,2019-05-27 13:15:00,2019-05-27 09:25:00,1210,0,0,10467
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-01 10:35:00,2019-06-01 01:30:00,895,5,1,6206
Air India,1,CCU,BLR,CCU-BLR,2,2019-05-24 12:00:00,2019-05-24 18:30:00,1830,4,0,10151
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-06-12 15:15:00,2019-06-12 17:45:00,150,2,0,4804
GoAir,2,BLR,DEL,BLR-DEL,0,2019-03-24 07:45:00,2019-03-24 10:40:00,175,6,1,5048
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-06-06 02:55:00,2019-06-06 04:20:00,85,3,0,4050
SpiceJet,8,BLR,DEL,BLR-DEL,0,2019-06-01 09:30:00,2019-06-01 12:20:00,170,5,1,3919
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-09 21:10:00,2019-06-09 08:15:00,665,6,1,11841
IndiGo,3,DEL,COK,DEL-COK,1,2019-04-24 20:25:00,2019-04-24 01:30:00,305,2,0,5065
Air India,1,CCU,BLR,CCU-BLR,2,2019-05-09 12:00:00,2019-05-09 18:30:00,1830,3,0,9626
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-06-27 22:10:00,2019-06-27 01:00:00,170,3,0,3419
Air India,1,CCU,BLR,CCU-BLR,3,2019-06-09 09:50:00,2019-06-09 23:15:00,805,6,1,14960
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-06-09 21:15:00,2019-06-09 00:15:00,180,6,1,3943
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-09 09:00:00,2019-05-09 19:15:00,615,3,0,14323
Air India,1,CCU,BLR,CCU-BLR,2,2019-06-09 16:50:00,2019-06-09 13:45:00,1255,6,1,11752
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-06 08:30:00,2019-06-06 19:15:00,645,3,0,7677
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-24 13:00:00,2019-05-24 21:00:00,480,4,0,14067
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-01 21:10:00,2019-05-01 09:20:00,730,2,0,14781
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-15 17:00:00,2019-05-15 14:25:00,1285,2,0,11467
Jet Airways,4,DEL,COK,DEL-COK,2,2019-05-21 20:00:00,2019-05-21 04:25:00,505,1,0,16263
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-18 19:15:00,2019-05-18 04:25:00,550,5,1,12373
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-15 12:50:00,2019-06-15 21:00:00,490,5,1,7005
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-18 05:10:00,2019-05-18 10:05:00,295,5,1,7580
Air India,1,DEL,COK,DEL-COK,2,2019-05-18 22:00:00,2019-05-18 19:15:00,1275,5,1,10441
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-05-18 17:45:00,2019-05-18 20:45:00,180,5,1,7229
IndiGo,3,DEL,COK,DEL-COK,1,2019-04-09 06:40:00,2019-04-09 21:00:00,860,1,0,6093
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-06-15 06:55:00,2019-06-15 09:30:00,155,5,1,3873
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-24 21:50:00,2019-06-24 04:25:00,395,0,0,10262
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-04-01 14:05:00,2019-04-01 23:35:00,570,0,0,13364
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-15 02:15:00,2019-05-15 12:35:00,620,2,0,12373
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-05-12 22:45:00,2019-05-12 00:15:00,90,6,1,1965
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-06 12:50:00,2019-06-06 21:00:00,490,3,0,7005
Air India,1,BLR,DEL,BLR-DEL,0,2019-03-18 10:00:00,2019-03-18 12:45:00,165,0,0,4441
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-21 04:45:00,2019-03-21 18:50:00,845,3,0,11098
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-21 09:15:00,2019-05-21 01:30:00,975,1,0,7318
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-21 07:05:00,2019-03-21 04:25:00,1280,3,0,12767
SpiceJet,8,CCU,BLR,CCU-BLR,1,2019-03-24 15:55:00,2019-03-24 21:15:00,320,6,1,10654
SpiceJet,8,DEL,COK,DEL-COK,1,2019-06-09 15:45:00,2019-06-09 22:05:00,380,6,1,6297
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-03 09:45:00,2019-03-03 16:10:00,385,6,1,11265
Air India,1,BOM,HYD,BOM-HYD,2,2019-03-06 17:20:00,2019-03-06 14:50:00,150,2,0,11972
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-09 07:05:00,2019-06-09 21:00:00,835,6,1,13587
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-06-03 17:15:00,2019-06-03 19:50:00,155,0,0,4804
Air India,1,CCU,BLR,CCU-BLR,2,2019-05-01 09:25:00,2019-05-01 18:20:00,535,2,0,8366
Air India,1,CCU,BLR,CCU-BLR,1,2019-05-18 09:25:00,2019-05-18 07:55:00,1350,5,1,8366
Air India,1,CCU,BLR,CCU-BLR,2,2019-05-18 08:20:00,2019-05-18 21:50:00,810,5,1,10697
Jet Airways,4,DEL,COK,DEL-COK,2,2019-05-21 05:30:00,2019-05-21 19:00:00,810,1,0,15129
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-05-18 14:45:00,2019-05-18 17:05:00,140,5,1,3858
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-04-06 18:55:00,2019-04-06 22:00:00,185,5,1,7229
IndiGo,3,DEL,COK,DEL-COK,1,2019-04-27 16:00:00,2019-04-27 21:00:00,300,5,1,6937
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-24 14:00:00,2019-06-24 19:00:00,300,0,0,14714
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-15 05:45:00,2019-03-15 16:10:00,625,4,0,9134
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-03 07:05:00,2019-06-03 19:00:00,715,0,0,10577
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-06 20:00:00,2019-05-06 10:05:00,845,0,0,14388
Air India,1,DEL,COK,DEL-COK,1,2019-06-12 13:30:00,2019-06-12 08:15:00,1125,2,0,8991
Air India,1,DEL,COK,DEL-COK,2,2019-05-27 12:55:00,2019-05-27 19:15:00,1820,0,0,12436
Air India,1,BLR,DEL,BLR-DEL,2,2019-03-12 06:45:00,2019-03-12 09:25:00,1600,1,0,12515
SpiceJet,8,DEL,COK,DEL-COK,1,2019-06-15 15:45:00,2019-06-15 22:05:00,380,5,1,5583
Air India,1,DEL,COK,DEL-COK,1,2019-03-09 23:00:00,2019-03-09 07:40:00,520,5,1,10840
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-27 12:15:00,2019-06-27 12:35:00,1460,3,0,14300
SpiceJet,8,BLR,DEL,BLR-DEL,0,2019-04-18 21:10:00,2019-04-18 00:05:00,175,3,0,5515
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-15 14:05:00,2019-05-15 20:45:00,400,2,0,10844
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-03-24 16:55:00,2019-03-24 09:15:00,980,6,1,11134
Air India,1,BLR,DEL,BLR-DEL,0,2019-04-24 10:00:00,2019-04-24 12:45:00,165,2,0,6121
Air India,1,CCU,BLR,CCU-BLR,2,2019-05-21 12:00:00,2019-05-21 07:55:00,1195,1,0,10676
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-01 16:30:00,2019-05-01 22:35:00,365,2,0,14781
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-04-06 19:50:00,2019-04-06 22:50:00,180,5,1,4544
GoAir,2,BLR,DEL,BLR-DEL,0,2019-04-06 07:45:00,2019-04-06 10:40:00,175,5,1,4632
Jet Airways,4,DEL,COK,DEL-COK,2,2019-03-21 19:10:00,2019-03-21 04:25:00,1995,3,0,10929
Air Asia,0,CCU,BLR,CCU-BLR,0,2019-04-21 10:20:00,2019-04-21 12:55:00,155,6,1,4409
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-05-01 06:55:00,2019-05-01 09:30:00,155,2,0,3873
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-05-27 07:10:00,2019-05-27 10:10:00,180,0,0,4030
Air Asia,0,CCU,BLR,CCU-BLR,0,2019-05-09 22:50:00,2019-05-09 01:20:00,150,3,0,3807
Air India,1,CCU,BLR,CCU-BLR,2,2019-05-12 10:00:00,2019-05-12 01:20:00,920,6,1,12140
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-03-06 09:00:00,2019-03-06 11:30:00,150,2,0,4096
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-15 18:20:00,2019-06-15 12:35:00,1095,5,1,14300
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-27 11:40:00,2019-06-27 21:00:00,560,3,0,6007
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-04-01 14:25:00,2019-04-01 16:55:00,150,0,0,4174
SpiceJet,8,MAA,CCU,MAA-CCU,0,2019-06-21 17:45:00,2019-06-21 20:05:00,140,4,0,3597
Air India,1,DEL,COK,DEL-COK,2,2019-06-24 12:00:00,2019-06-24 19:15:00,435,0,0,9548
Air India,1,BLR,DEL,BLR-DEL,1,2019-03-15 08:50:00,2019-03-15 15:15:00,385,4,0,8714
Vistara,10,CCU,BLR,CCU-BLR,1,2019-06-12 17:00:00,2019-06-12 20:20:00,1640,2,0,8085
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-03 19:30:00,2019-06-03 04:25:00,535,0,0,10368
Air India,1,DEL,COK,DEL-COK,2,2019-06-27 07:05:00,2019-06-27 09:25:00,1580,3,0,10975
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-09 07:30:00,2019-05-09 21:00:00,810,3,0,7670
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-15 18:00:00,2019-05-15 01:30:00,450,2,0,8073
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-12 22:55:00,2019-03-12 10:45:00,710,1,0,13817
IndiGo,3,CCU,BLR,CCU-BLR,1,2019-04-09 19:20:00,2019-04-09 23:45:00,265,1,0,3574
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-09 21:50:00,2019-05-09 04:25:00,395,3,0,15554
Air India,1,DEL,COK,DEL-COK,1,2019-03-27 21:00:00,2019-03-27 19:15:00,1335,2,0,6692
SpiceJet,8,BOM,HYD,BOM-HYD,0,2019-06-15 22:45:00,2019-06-15 00:15:00,90,5,1,1965
IndiGo,3,BOM,HYD,BOM-HYD,0,2019-06-24 20:05:00,2019-06-24 21:40:00,95,0,0,2227
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-06-09 14:45:00,2019-06-09 17:05:00,140,6,1,3597
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-06 14:00:00,2019-06-06 04:25:00,865,3,0,14714
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-03-09 17:15:00,2019-03-09 19:45:00,150,5,1,4622
Jet Airways,4,DEL,COK,DEL-COK,2,2019-05-01 05:30:00,2019-05-01 04:25:00,1375,2,0,15129
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-06-15 22:05:00,2019-06-15 00:25:00,140,5,1,5277
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-03-27 09:00:00,2019-03-27 18:50:00,590,2,0,11667
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-09 17:00:00,2019-06-09 19:10:00,1570,6,1,10539
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-09 20:25:00,2019-05-09 14:25:00,1080,3,0,11467
Air India,1,DEL,COK,DEL-COK,1,2019-06-12 17:20:00,2019-06-12 09:25:00,965,2,0,7480
GoAir,2,BLR,DEL,BLR-DEL,0,2019-04-24 20:55:00,2019-04-24 23:40:00,165,2,0,3419
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-27 10:35:00,2019-06-27 01:30:00,895,3,0,5684
IndiGo,3,CCU,BLR,CCU-BLR,1,2019-06-12 18:05:00,2019-06-12 23:30:00,325,2,0,6218
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-12 20:00:00,2019-06-12 04:40:00,520,2,0,6959
Vistara,10,BLR,DEL,BLR-DEL,0,2019-06-12 19:30:00,2019-06-12 22:15:00,165,2,0,4878
Air India,1,CCU,BLR,CCU-BLR,2,2019-04-01 07:00:00,2019-04-01 05:25:00,1345,0,0,12219
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-21 20:25:00,2019-05-21 09:45:00,800,1,0,12384
Jet Airways,4,DEL,COK,DEL-COK,0,2019-06-15 11:00:00,2019-06-15 14:15:00,195,5,1,7202
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-06-01 17:10:00,2019-06-01 19:40:00,150,5,1,4174
Air India,1,BOM,HYD,BOM-HYD,0,2019-05-12 15:00:00,2019-05-12 16:25:00,85,6,1,3100
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-21 08:55:00,2019-03-21 15:15:00,380,3,0,7832
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-09 14:55:00,2019-06-09 22:30:00,455,6,1,6723
Air India,1,CCU,BLR,CCU-BLR,2,2019-06-06 08:20:00,2019-06-06 07:55:00,1415,3,0,10697
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-06-01 22:20:00,2019-06-01 00:40:00,140,5,1,3841
Air India,1,CCU,BLR,CCU-BLR,2,2019-04-01 16:45:00,2019-04-01 12:00:00,1155,0,0,9920
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-03-01 18:25:00,2019-03-01 21:20:00,175,4,0,12649
IndiGo,3,DEL,COK,DEL-COK,1,2019-06-06 11:25:00,2019-06-06 21:00:00,575,3,0,6093
Jet Airways,4,DEL,COK,DEL-COK,2,2019-05-27 05:30:00,2019-05-27 04:25:00,1375,0,0,15129
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-04-27 17:45:00,2019-04-27 20:45:00,180,5,1,4544
Air India,1,CCU,BLR,CCU-BLR,0,2019-03-27 14:15:00,2019-03-27 16:45:00,150,2,0,5170
IndiGo,3,BOM,HYD,BOM-HYD,0,2019-06-09 02:35:00,2019-06-09 04:05:00,90,6,1,2754
Air India,1,BOM,HYD,BOM-HYD,0,2019-06-12 13:55:00,2019-06-12 15:25:00,90,2,0,3100
Air India,1,CCU,BLR,CCU-BLR,2,2019-04-01 16:45:00,2019-04-01 23:15:00,1830,0,0,9237
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-15 13:00:00,2019-06-15 01:30:00,750,5,1,7198
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-01 11:30:00,2019-06-01 12:35:00,1505,5,1,10262
SpiceJet,8,DEL,COK,DEL-COK,1,2019-03-27 15:55:00,2019-03-27 21:55:00,360,2,0,5111
Air India,1,DEL,COK,DEL-COK,2,2019-06-27 22:00:00,2019-06-27 19:15:00,1275,3,0,10441
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-01 08:45:00,2019-06-01 19:15:00,630,5,1,10261
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-03-09 19:35:00,2019-03-09 21:55:00,140,5,1,6297
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-15 03:50:00,2019-06-15 19:00:00,910,5,1,12192
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-06-15 10:10:00,2019-06-15 13:00:00,170,5,1,3943
Jet Airways,4,DEL,COK,DEL-COK,2,2019-05-27 05:30:00,2019-05-27 12:35:00,425,0,0,16274
Jet Airways,4,DEL,COK,DEL-COK,1,2019-05-21 07:05:00,2019-05-21 12:35:00,330,1,0,12898
SpiceJet,8,BLR,DEL,BLR-DEL,0,2019-05-15 05:55:00,2019-05-15 08:35:00,160,2,0,3311
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-21 04:55:00,2019-05-21 12:35:00,460,1,0,9103
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-03-15 22:10:00,2019-03-15 00:55:00,165,4,0,4148
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-06-09 15:30:00,2019-06-09 18:05:00,155,6,1,5224
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-05-09 04:40:00,2019-05-09 07:15:00,155,3,0,4804
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-06-06 19:35:00,2019-06-06 21:55:00,140,3,0,3597
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-06-27 11:30:00,2019-06-27 14:05:00,155,3,0,4804
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-05-06 10:20:00,2019-05-06 11:50:00,90,0,0,4995
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-04-09 09:00:00,2019-04-09 11:25:00,145,1,0,3873
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-01 15:00:00,2019-06-01 04:25:00,805,5,1,10262
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-06-18 19:35:00,2019-06-18 21:05:00,90,1,0,3210
GoAir,2,DEL,COK,DEL-COK,1,2019-06-09 07:30:00,2019-06-09 13:35:00,365,6,1,6276
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-09 21:25:00,2019-03-09 08:15:00,650,5,1,9134
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-12 18:55:00,2019-03-12 13:15:00,1100,1,0,11087
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-01 14:05:00,2019-05-01 04:40:00,875,2,0,13941
Air India,1,DEL,COK,DEL-COK,0,2019-06-03 05:10:00,2019-06-03 08:00:00,170,0,0,5201
IndiGo,3,DEL,COK,DEL-COK,1,2019-04-24 05:05:00,2019-04-24 16:10:00,665,2,0,6171
Air Asia,0,CCU,BLR,CCU-BLR,0,2019-03-01 19:35:00,2019-03-01 22:05:00,150,4,0,5964
Jet Airways,4,DEL,COK,DEL-COK,2,2019-05-27 19:10:00,2019-05-27 19:00:00,1430,0,0,15129
Jet Airways,4,DEL,COK,DEL-COK,2,2019-05-18 09:40:00,2019-05-18 12:35:00,1615,5,1,13029
Jet Airways,4,BLR,DEL,BLR-DEL,0,2019-05-27 08:20:00,2019-05-27 11:20:00,180,0,0,4030
GoAir,2,CCU,BLR,CCU-BLR,1,2019-05-18 16:40:00,2019-05-18 00:15:00,455,5,1,10586
Air India,1,BOM,HYD,BOM-HYD,2,2019-03-06 11:35:00,2019-03-06 19:25:00,1910,2,0,17926
Jet Airways,4,DEL,COK,DEL-COK,0,2019-06-06 11:00:00,2019-06-06 14:15:00,195,3,0,9564
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-15 10:20:00,2019-05-15 17:35:00,435,2,0,8355
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-06-06 10:20:00,2019-06-06 01:30:00,910,3,0,6795
Air India,1,DEL,COK,DEL-COK,1,2019-05-15 13:30:00,2019-05-15 08:15:00,1125,2,0,10671
Air India,1,DEL,COK,DEL-COK,2,2019-03-27 13:20:00,2019-03-27 07:40:00,1100,2,0,10178
Vistara,10,CCU,BLR,CCU-BLR,1,2019-06-12 07:10:00,2019-06-12 09:05:00,1555,2,0,7927
Air India,1,BOM,HYD,BOM-HYD,0,2019-05-18 13:55:00,2019-05-18 15:25:00,90,5,1,3100
Air India,1,DEL,COK,DEL-COK,2,2019-03-06 19:45:00,2019-03-06 19:15:00,1410,2,0,12646
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-06 05:05:00,2019-03-06 10:05:00,300,2,0,7894
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-06-24 01:30:00,2019-06-24 04:15:00,165,0,0,3943
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-09 11:25:00,2019-05-09 19:15:00,470,3,0,7575
Jet Airways,4,DEL,COK,DEL-COK,2,2019-03-06 05:25:00,2019-03-06 19:45:00,2300,2,0,16914
Vistara,10,DEL,COK,DEL-COK,0,2019-06-24 14:40:00,2019-06-24 17:50:00,190,0,0,6216
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-21 17:05:00,2019-05-21 22:15:00,310,1,0,6147
IndiGo,3,DEL,COK,DEL-COK,1,2019-05-15 17:30:00,2019-05-15 01:30:00,480,2,0,6979
Air India,1,DEL,COK,DEL-COK,0,2019-05-27 18:05:00,2019-05-27 21:10:00,185,0,0,6094
Jet Airways,4,DEL,COK,DEL-COK,1,2019-03-27 20:50:00,2019-03-27 04:25:00,455,2,0,12242
Air India,1,CCU,BLR,CCU-BLR,2,2019-06-12 12:00:00,2019-06-12 21:50:00,590,2,0,9416
Air India,1,DEL,COK,DEL-COK,2,2019-03-21 13:15:00,2019-03-21 09:25:00,1210,3,0,7107
Jet Airways,4,DEL,COK,DEL-COK,2,2019-06-09 21:25:00,2019-06-09 19:00:00,1295,6,1,13292
IndiGo,3,MAA,CCU,MAA-CCU,0,2019-03-03 07:55:00,2019-03-03 10:15:00,140,6,1,7295
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-18 00:30:00,2019-04-18 03:25:00,175,3,0,4423
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-03-24 23:30:00,2019-03-24 02:20:00,170,6,1,5694
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-24 05:45:00,2019-03-24 10:25:00,280,6,1,8147
Multiple carriers,6,DEL,COK,DEL-COK,1,2019-05-27 13:00:00,2019-05-27 01:30:00,750,0,0,13377
Jet Airways,4,BLR,DEL,BLR-DEL,1,2019-03-06 14:05:00,2019-03-06 00:45:00,640,2,0,13502
Jet Airways,4,DEL,COK,DEL-COK,2,2019-03-09 05:40:00,2019-03-09 04:25:00,1365,5,1,13764
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-06 17:00:00,2019-06-06 09:45:00,1005,3,0,12692
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-05-18 17:15:00,2019-05-18 19:50:00,155,5,1,4804
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-04-01 08:25:00,2019-04-01 09:20:00,1495,0,0,7064
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-24 07:05:00,2019-06-24 12:35:00,330,0,0,14924
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-03-01 15:20:00,2019-03-01 17:55:00,155,4,0,6565
Air India,1,DEL,COK,DEL-COK,2,2019-05-18 16:40:00,2019-05-18 19:15:00,1595,5,1,9863
IndiGo,3,DEL,COK,DEL-COK,1,2019-03-06 16:00:00,2019-03-06 21:00:00,300,2,0,7725
Air India,1,DEL,COK,DEL-COK,2,2019-05-15 22:00:00,2019-05-15 19:15:00,1275,2,0,11281
Jet Airways,4,BOM,HYD,BOM-HYD,0,2019-05-21 19:35:00,2019-05-21 21:05:00,90,1,0,3210
Air India,1,CCU,BLR,CCU-BLR,1,2019-05-01 19:00:00,2019-05-01 04:40:00,580,2,0,6117
Jet Airways,4,DEL,COK,DEL-COK,1,2019-06-24 16:00:00,2019-06-24 04:25:00,745,0,0,10262
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-04-01 04:00:00,2019-04-01 06:50:00,170,0,0,3943
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-06-12 18:55:00,2019-06-12 04:40:00,585,2,0,12576
Air Asia,0,DEL,COK,DEL-COK,1,2019-04-21 07:55:00,2019-04-21 13:25:00,330,6,1,7452
Jet Airways,4,CCU,BLR,CCU-BLR,1,2019-05-01 06:30:00,2019-05-01 16:20:00,590,2,0,14781
Air India,1,CCU,BLR,CCU-BLR,1,2019-06-12 09:10:00,2019-06-12 13:15:00,245,2,0,8996
Air India,1,DEL,COK,DEL-COK,1,2019-03-06 13:30:00,2019-03-06 08:15:00,1125,2,0,11563
IndiGo,3,BLR,DEL,BLR-DEL,0,2019-03-09 04:00:00,2019-03-09 06:50:00,170,5,1,4777
IndiGo,3,CCU,BLR,CCU-BLR,0,2019-04-09 15:30:00,2019-04-09 18:05:00,155,1,0,4174
SpiceJet,8,CCU,BLR,CCU-BLR,0,2019-06-06 17:10:00,2019-06-06 19:40:00,150,3,0,3841
