airline,airlineid,source,destination,route,total_stops,departuredatetime,arrivaldatetime,durationminutes,dayofweek,isweekend,price,Total_Stops,DepartureHour,DepartureDay,DepartureMonth,DepartureWeekday,IsWeekend,DaysUntilDeparture,price_min,price_max,price_avg,Label
1,1,4,3,DEL-COK,1,2019-03-03 09:45:00,2019-03-03 09:25:00,0.48294434470377023,6,1,24017,1,0.3913043478260869,3,3,6,1,2,3876,52285,10539.014103129131,0
1,1,4,3,DEL-COK,2,2019-03-09 10:55:00,2019-03-09 19:15:00,0.6696588868940755,5,1,17476,2,0.43478260869565216,9,3,5,1,8,3876,52285,10539.014103129131,0
1,1,2,0,CCU-BLR,1,2019-04-09 19:00:00,2019-04-09 11:05:00,0.31956912028725315,1,0,4647,1,0.8260869565217391,9,4,1,0,39,3480,31945,9158.164693593315,1
3,3,4,3,DEL-COK,1,2019-05-27 11:25:00,2019-05-27 21:00:00,0.17953321364452424,0,0,6314,1,0.4782608695652174,27,5,0,0,87,3876,52285,10539.014103129131,1
4,4,4,3,DEL-COK,2,2019-06-06 14:35:00,2019-06-06 04:25:00,0.27109515260323164,3,0,13376,2,0.6086956521739131,6,6,3,0,97,3876,52285,10539.014103129131,0
4,4,0,4,BLR-DEL,1,2019-03-18 05:45:00,2019-03-18 16:10:00,0.19748653500897667,0,0,12284,1,0.21739130434782608,18,3,0,0,17,3257,79512,8017.424021838035,0
4,4,0,4,BLR-DEL,0,2019-05-09 08:20:00,2019-05-09 11:20:00,0.037701974865350096,3,0,7229,0,0.34782608695652173,9,5,3,0,69,3257,79512,8017.424021838035,0
6,6,4,3,DEL-COK,1,2019-05-01 08:30:00,2019-05-01 19:00:00,0.1992818671454219,2,0,9627,1,0.34782608695652173,1,5,2,0,61,3876,52285,10539.014103129131,0
1,1,2,0,CCU-BLR,2,2019-04-01 12:00:00,2019-04-01 21:50:00,0.18491921005385997,0,0,9258,2,0.5217391304347826,1,4,0,0,31,3480,31945,9158.164693593315,0
8,8,2,0,CCU-BLR,0,2019-06-03 09:00:00,2019-06-03 11:25:00,0.02513464991023339,0,0,3873,0,0.3913043478260869,3,6,0,0,94,3480,31945,9158.164693593315,1
8,8,2,0,CCU-BLR,0,2019-05-15 22:20:00,2019-05-15 00:40:00,0.02333931777378815,2,0,3841,0,0.9565217391304348,15,5,2,0,75,3480,31945,9158.164693593315,1
6,6,4,3,DEL-COK,1,2019-05-27 09:45:00,2019-05-27 22:30:00,0.24775583482944347,0,0,10486,1,0.3913043478260869,27,5,0,0,87,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,1,2019-03-03 16:00:00,2019-03-03 18:50:00,0.5511669658886894,6,1,17234,1,0.6956521739130435,3,3,6,1,2,3876,52285,10539.014103129131,0
3,3,4,3,DEL-COK,1,2019-06-27 05:10:00,2019-06-27 10:05:00,0.07899461400359067,3,0,6496,1,0.21739130434782608,27,6,3,0,118,3876,52285,10539.014103129131,1
6,6,4,3,DEL-COK,1,2019-05-27 08:30:00,2019-05-27 19:00:00,0.1992818671454219,0,0,9627,1,0.34782608695652173,27,5,0,0,87,3876,52285,10539.014103129131,0
1,1,2,0,CCU-BLR,1,2019-06-12 16:50:00,2019-06-12 11:10:00,0.3680430879712747,2,0,8366,1,0.6956521739130435,12,6,2,0,103,3480,31945,9158.164693593315,0
4,4,4,3,DEL-COK,2,2019-05-27 20:00:00,2019-05-27 04:25:00,0.15439856373429084,0,0,15318,2,0.8695652173913043,27,5,0,0,87,3876,52285,10539.014103129131,0
8,8,2,0,CCU-BLR,1,2019-03-24 11:35:00,2019-03-24 18:50:00,0.12926391382405744,6,1,9923,1,0.4782608695652174,24,3,6,1,23,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-04-01 10:20:00,2019-04-01 17:35:00,0.12926391382405744,0,0,6077,1,0.43478260869565216,1,4,0,0,31,3480,31945,9158.164693593315,1
1,1,6,2,MAA-CCU,0,2019-06-09 11:40:00,2019-06-09 13:55:00,0.02154398563734291,6,1,4667,0,0.4782608695652174,9,6,6,1,100,3145,19630,4788.0837696335075,0
6,6,4,3,DEL-COK,1,2019-05-09 08:30:00,2019-05-09 19:15:00,0.20466786355475763,3,0,8099,1,0.34782608695652173,9,5,3,0,69,3876,52285,10539.014103129131,1
8,8,1,5,BOM-HYD,0,2019-05-01 13:15:00,2019-05-01 14:45:00,0.005385996409335729,2,0,2385,0,0.5652173913043478,1,5,2,0,61,1759,25139,5059.187679083095,1
6,6,4,3,DEL-COK,2,2019-06-27 15:05:00,2019-06-27 01:30:00,0.19748653500897667,3,0,15965,2,0.6521739130434783,27,6,3,0,118,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-06 06:30:00,2019-05-06 18:15:00,0.22621184919210058,0,0,10844,1,0.2608695652173913,6,5,0,0,66,3480,31945,9158.164693593315,0
1,1,0,4,BLR-DEL,0,2019-05-12 13:20:00,2019-05-12 16:10:00,0.03411131059245961,6,1,6121,0,0.5652173913043478,12,5,6,1,72,3257,79512,8017.424021838035,1
3,3,0,4,BLR-DEL,0,2019-04-24 22:10:00,2019-04-24 01:00:00,0.03411131059245961,2,0,3625,0,0.9565217391304348,24,4,2,0,54,3257,79512,8017.424021838035,1
6,6,4,3,DEL-COK,1,2019-05-27 07:30:00,2019-05-27 21:00:00,0.2639138240574507,0,0,8475,1,0.30434782608695654,27,5,0,0,87,3876,52285,10539.014103129131,1
4,4,4,3,DEL-COK,1,2019-05-27 07:05:00,2019-05-27 19:00:00,0.22980251346499103,0,0,12898,1,0.30434782608695654,27,5,0,0,87,3876,52285,10539.014103129131,0
3,3,4,3,DEL-COK,1,2019-03-06 02:05:00,2019-03-06 07:25:00,0.08797127468581688,2,0,10851,1,0.08695652173913043,6,3,2,0,5,3876,52285,10539.014103129131,0
1,1,4,3,DEL-COK,1,2019-03-21 09:45:00,2019-03-21 23:00:00,0.25852782764811494,3,0,5704,1,0.3913043478260869,21,3,3,0,20,3876,52285,10539.014103129131,1
10,10,0,4,BLR-DEL,0,2019-03-18 21:10:00,2019-03-18 00:05:00,0.035906642728904856,0,0,11598,0,0.9130434782608695,18,3,0,0,17,3257,79512,8017.424021838035,0
6,6,4,3,DEL-COK,1,2019-05-27 08:30:00,2019-05-27 19:15:00,0.20466786355475763,0,0,9149,1,0.34782608695652173,27,5,0,0,87,3876,52285,10539.014103129131,1
1,1,2,0,CCU-BLR,0,2019-06-15 20:45:00,2019-06-15 23:20:00,0.02872531418312388,5,1,4145,0,0.8695652173913043,15,6,5,1,106,3480,31945,9158.164693593315,1
2,2,4,3,DEL-COK,1,2019-05-21 10:35:00,2019-05-21 19:35:00,0.16696588868940754,1,0,6195,1,0.43478260869565216,21,5,1,0,81,3876,52285,10539.014103129131,1
3,3,4,3,DEL-COK,1,2019-05-09 11:25:00,2019-05-09 21:00:00,0.17953321364452424,3,0,6979,1,0.4782608695652174,9,5,3,0,69,3876,52285,10539.014103129131,1
1,1,0,4,BLR-DEL,0,2019-03-15 13:20:00,2019-03-15 16:10:00,0.03411131059245961,4,0,7276,0,0.5652173913043478,15,3,4,0,14,3257,79512,8017.424021838035,0
8,8,4,3,DEL-COK,1,2019-05-15 08:45:00,2019-05-15 13:15:00,0.07001795332136446,2,0,4760,1,0.34782608695652173,15,5,2,0,75,3876,52285,10539.014103129131,1
10,10,6,2,MAA-CCU,0,2019-06-18 17:45:00,2019-06-18 20:05:00,0.02333931777378815,1,0,11982,0,0.7391304347826086,18,6,1,0,109,3145,19630,4788.0837696335075,0
3,3,6,2,MAA-CCU,0,2019-03-27 22:05:00,2019-03-27 00:25:00,0.02333931777378815,2,0,5277,0,0.9565217391304348,27,3,2,0,26,3145,19630,4788.0837696335075,0
1,1,4,3,DEL-COK,1,2019-06-09 20:00:00,2019-06-09 07:40:00,0.22441651705565535,6,1,8372,1,0.8695652173913043,9,6,6,1,100,3876,52285,10539.014103129131,1
3,3,2,0,CCU-BLR,1,2019-04-01 19:35:00,2019-04-01 23:15:00,0.052064631956912036,0,0,4226,1,0.8260869565217391,1,4,0,0,31,3480,31945,9158.164693593315,1
3,3,6,2,MAA-CCU,0,2019-06-18 19:35:00,2019-06-18 21:55:00,0.02333931777378815,1,0,3597,0,0.8260869565217391,18,6,1,0,109,3145,19630,4788.0837696335075,1
6,6,4,3,DEL-COK,1,2019-06-15 08:45:00,2019-06-15 21:00:00,0.236983842010772,5,1,7005,1,0.34782608695652173,15,6,5,1,106,3876,52285,10539.014103129131,1
6,6,4,3,DEL-COK,1,2019-05-09 07:05:00,2019-05-09 16:10:00,0.16876122082585282,3,0,8018,1,0.30434782608695654,9,5,3,0,69,3876,52285,10539.014103129131,1
4,4,4,3,DEL-COK,1,2019-06-09 19:45:00,2019-06-09 19:00:00,0.473967684021544,6,1,10577,1,0.8260869565217391,9,6,6,1,100,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,2,2019-06-12 05:30:00,2019-06-12 19:00:00,0.2639138240574507,2,0,11507,2,0.21739130434782608,12,6,2,0,103,3876,52285,10539.014103129131,0
1,1,4,3,DEL-COK,2,2019-05-09 05:00:00,2019-05-09 19:15:00,0.7971274685816877,3,0,9653,2,0.21739130434782608,9,5,3,0,69,3876,52285,10539.014103129131,0
4,4,1,5,BOM-HYD,0,2019-03-15 10:20:00,2019-03-15 11:50:00,0.005385996409335729,4,0,4160,0,0.43478260869565216,15,3,4,0,14,1759,25139,5059.187679083095,1
4,4,4,3,DEL-COK,1,2019-06-03 18:15:00,2019-06-03 19:00:00,0.5062836624775584,0,0,14714,1,0.7826086956521738,3,6,0,0,94,3876,52285,10539.014103129131,0
4,4,1,5,BOM-HYD,0,2019-05-09 02:55:00,2019-05-09 04:20:00,0.003590664272890485,3,0,5678,0,0.08695652173913043,9,5,3,0,69,1759,25139,5059.187679083095,0
1,1,2,0,CCU-BLR,2,2019-05-18 07:00:00,2019-05-18 01:20:00,0.3680430879712747,5,1,13873,2,0.30434782608695654,18,5,5,1,78,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-06-27 10:20:00,2019-06-27 19:00:00,0.15978456014362658,3,0,11264,1,0.43478260869565216,27,6,3,0,118,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-03-24 13:55:00,2019-03-24 20:40:00,0.11849192100538601,6,1,11134,1,0.5652173913043478,24,3,6,1,23,3480,31945,9158.164693593315,0
0,0,4,3,DEL-COK,1,2019-03-21 16:45:00,2019-03-21 22:15:00,0.09156193895870737,3,0,6151,1,0.6956521739130435,21,3,3,0,20,3876,52285,10539.014103129131,1
4,4,2,0,CCU-BLR,1,2019-05-18 05:45:00,2019-05-18 19:50:00,0.2764811490125674,5,1,10844,1,0.21739130434782608,18,5,5,1,78,3480,31945,9158.164693593315,0
4,4,4,3,DEL-COK,2,2019-06-03 09:40:00,2019-06-03 12:35:00,0.5529622980251347,0,0,13014,2,0.3913043478260869,3,6,0,0,94,3876,52285,10539.014103129131,0
4,4,1,5,BOM-HYD,0,2019-06-18 10:20:00,2019-06-18 11:50:00,0.005385996409335729,1,0,4995,0,0.43478260869565216,18,6,1,0,109,1759,25139,5059.187679083095,0
3,3,2,0,CCU-BLR,0,2019-04-18 15:30:00,2019-04-18 18:05:00,0.02872531418312388,3,0,4174,0,0.6521739130434783,18,4,3,0,48,3480,31945,9158.164693593315,1
1,1,0,4,BLR-DEL,0,2019-03-03 13:20:00,2019-03-03 16:10:00,0.03411131059245961,6,1,12841,0,0.5652173913043478,3,3,6,1,2,3257,79512,8017.424021838035,0
4,4,2,0,CCU-BLR,1,2019-05-09 17:00:00,2019-05-09 21:05:00,0.5780969479353681,3,0,13067,1,0.7391304347826086,9,5,3,0,69,3480,31945,9158.164693593315,0
4,4,4,3,DEL-COK,1,2019-06-24 16:00:00,2019-06-24 19:00:00,0.55475763016158,0,0,10262,1,0.6956521739130435,24,6,0,0,115,3876,52285,10539.014103129131,0
3,3,0,4,BLR-DEL,0,2019-04-06 10:10:00,2019-04-06 13:00:00,0.03411131059245961,5,1,4423,0,0.43478260869565216,6,4,5,1,36,3257,79512,8017.424021838035,1
4,4,2,0,CCU-BLR,1,2019-05-01 18:55:00,2019-05-01 04:40:00,0.18312387791741475,2,0,8586,1,0.7826086956521738,1,5,2,0,61,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-05-15 21:10:00,2019-05-15 09:20:00,0.23518850987432677,2,0,9663,1,0.9130434782608695,15,5,2,0,75,3480,31945,9158.164693593315,0
3,3,4,3,DEL-COK,1,2019-06-15 16:00:00,2019-06-15 21:00:00,0.08078994614003591,5,1,6069,1,0.6956521739130435,15,6,5,1,106,3876,52285,10539.014103129131,1
1,1,6,2,MAA-CCU,0,2019-05-06 11:40:00,2019-05-06 13:55:00,0.02154398563734291,0,0,4667,0,0.4782608695652174,6,5,0,0,66,3145,19630,4788.0837696335075,0
4,4,4,3,DEL-COK,1,2019-05-09 21:50:00,2019-05-09 19:00:00,0.429084380610413,3,0,12373,1,0.9130434782608695,9,5,3,0,69,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-09 16:30:00,2019-05-09 10:05:00,0.35188509874326757,3,0,13941,1,0.6956521739130435,9,5,3,0,69,3480,31945,9158.164693593315,0
3,3,1,5,BOM-HYD,0,2019-03-27 06:20:00,2019-03-27 07:45:00,0.003590664272890485,2,0,3175,0,0.2608695652173913,27,3,2,0,26,1759,25139,5059.187679083095,1
1,1,4,3,DEL-COK,1,2019-06-09 21:00:00,2019-06-09 19:15:00,0.4524236983842011,6,1,8372,1,0.9130434782608695,9,6,6,1,100,3876,52285,10539.014103129131,1
10,10,0,4,BLR-DEL,0,2019-04-06 17:00:00,2019-04-06 19:35:00,0.02872531418312388,5,1,5613,0,0.7391304347826086,6,4,5,1,36,3257,79512,8017.424021838035,1
3,3,4,3,DEL-COK,1,2019-05-18 07:35:00,2019-05-18 22:30:00,0.2944344703770198,5,1,7144,1,0.30434782608695654,18,5,5,1,78,3876,52285,10539.014103129131,1
4,4,2,0,CCU-BLR,1,2019-06-06 06:30:00,2019-06-06 16:20:00,0.18491921005385997,3,0,14571,1,0.2608695652173913,6,6,3,0,97,3480,31945,9158.164693593315,0
3,3,6,2,MAA-CCU,0,2019-03-24 22:05:00,2019-03-24 00:25:00,0.02333931777378815,6,1,5277,0,0.9565217391304348,24,3,6,1,23,3145,19630,4788.0837696335075,0
4,4,1,5,BOM-HYD,0,2019-03-24 10:20:00,2019-03-24 11:50:00,0.005385996409335729,6,1,2759,0,0.43478260869565216,24,3,6,1,23,1759,25139,5059.187679083095,1
0,0,2,0,CCU-BLR,1,2019-05-09 07:35:00,2019-05-09 23:30:00,0.3159784560143627,3,0,5192,1,0.30434782608695654,9,5,3,0,69,3480,31945,9158.164693593315,1
4,4,4,3,DEL-COK,1,2019-06-09 07:05:00,2019-06-09 19:00:00,0.22980251346499103,6,1,14714,1,0.30434782608695654,9,6,6,1,100,3876,52285,10539.014103129131,0
1,1,4,3,DEL-COK,2,2019-06-01 12:00:00,2019-06-01 19:15:00,0.12926391382405744,5,1,10336,2,0.5217391304347826,1,6,5,1,92,3876,52285,10539.014103129131,0
1,1,2,0,CCU-BLR,0,2019-03-24 20:45:00,2019-03-24 23:20:00,0.02872531418312388,6,1,31945,0,0.8695652173913043,24,3,6,1,23,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-04-01 06:30:00,2019-04-01 23:35:00,0.3411131059245961,0,0,7064,1,0.2608695652173913,1,4,0,0,31,3480,31945,9158.164693593315,1
4,4,4,3,DEL-COK,2,2019-06-09 05:30:00,2019-06-09 12:35:00,0.125673249551167,6,1,14441,2,0.21739130434782608,9,6,6,1,100,3876,52285,10539.014103129131,0
6,6,4,3,DEL-COK,1,2019-03-03 13:00:00,2019-03-03 01:35:00,0.244165170556553,6,1,17493,1,0.5652173913043478,3,3,6,1,2,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-06-09 20:00:00,2019-06-09 22:35:00,0.5457809694793537,6,1,10844,1,0.8695652173913043,9,6,6,1,100,3480,31945,9158.164693593315,0
8,8,1,5,BOM-HYD,0,2019-06-01 05:45:00,2019-06-01 07:15:00,0.005385996409335729,5,1,2753,0,0.21739130434782608,1,6,5,1,92,1759,25139,5059.187679083095,1
4,4,4,3,DEL-COK,1,2019-05-21 08:00:00,2019-05-21 04:25:00,0.4129263913824058,1,0,12898,1,0.34782608695652173,21,5,1,0,81,3876,52285,10539.014103129131,0
4,4,0,4,BLR-DEL,0,2019-04-15 18:55:00,2019-04-15 22:00:00,0.03949730700179534,0,0,7229,0,0.7826086956521738,15,4,0,0,45,3257,79512,8017.424021838035,0
1,1,4,3,DEL-COK,2,2019-06-03 12:00:00,2019-06-03 07:40:00,0.3967684021543986,0,0,8603,2,0.5217391304347826,3,6,0,0,94,3876,52285,10539.014103129131,1
4,4,4,3,DEL-COK,2,2019-05-18 05:30:00,2019-05-18 04:25:00,0.4667863554757631,5,1,15129,2,0.21739130434782608,18,5,5,1,78,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,2,2019-06-15 11:40:00,2019-06-15 19:00:00,0.13105924596050272,5,1,18804,2,0.4782608695652174,15,6,5,1,106,3876,52285,10539.014103129131,0
0,0,4,3,DEL-COK,1,2019-04-21 07:55:00,2019-04-21 22:25:00,0.28545780969479356,6,1,7452,1,0.30434782608695654,21,4,6,1,51,3876,52285,10539.014103129131,1
8,8,0,4,BLR-DEL,0,2019-04-24 09:30:00,2019-04-24 12:20:00,0.03411131059245961,2,0,3971,0,0.3913043478260869,24,4,2,0,54,3257,79512,8017.424021838035,1
3,3,0,4,BLR-DEL,0,2019-06-12 10:10:00,2019-06-12 13:00:00,0.03411131059245961,2,0,3943,0,0.43478260869565216,12,6,2,0,103,3257,79512,8017.424021838035,1
3,3,0,4,BLR-DEL,1,2019-03-15 14:25:00,2019-03-15 19:25:00,0.08078994614003591,4,0,9165,1,0.6086956521739131,15,3,4,0,14,3257,79512,8017.424021838035,0
4,4,4,3,DEL-COK,2,2019-06-24 05:30:00,2019-06-24 19:00:00,0.2639138240574507,0,0,13014,2,0.21739130434782608,24,6,0,0,115,3876,52285,10539.014103129131,0
8,8,0,4,BLR-DEL,0,2019-06-21 09:30:00,2019-06-21 12:20:00,0.03411131059245961,4,0,3625,0,0.3913043478260869,21,6,4,0,112,3257,79512,8017.424021838035,1
4,4,4,3,DEL-COK,1,2019-06-24 16:00:00,2019-06-24 12:35:00,0.4165170556552963,0,0,10262,1,0.6956521739130435,24,6,0,0,115,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-21 18:55:00,2019-05-21 08:15:00,0.26032315978456017,1,0,14388,1,0.7826086956521738,21,5,1,0,81,3480,31945,9158.164693593315,0
6,6,4,3,DEL-COK,1,2019-06-12 08:00:00,2019-06-12 19:15:00,0.2154398563734291,2,0,15058,1,0.34782608695652173,12,6,2,0,103,3876,52285,10539.014103129131,0
1,1,4,3,DEL-COK,1,2019-03-06 09:00:00,2019-03-06 07:40:00,0.46140035906642735,2,0,14882,1,0.3913043478260869,6,3,2,0,5,3876,52285,10539.014103129131,0
3,3,0,4,BLR-DEL,0,2019-04-18 10:10:00,2019-04-18 13:00:00,0.03411131059245961,3,0,4591,0,0.43478260869565216,18,4,3,0,48,3257,79512,8017.424021838035,1
8,8,2,0,CCU-BLR,0,2019-05-09 06:55:00,2019-05-09 09:30:00,0.02872531418312388,3,0,3841,0,0.2608695652173913,9,5,3,0,69,3480,31945,9158.164693593315,1
4,4,2,0,CCU-BLR,1,2019-05-15 08:25:00,2019-05-15 18:15:00,0.18491921005385997,2,0,14781,1,0.34782608695652173,15,5,2,0,75,3480,31945,9158.164693593315,0
8,8,2,0,CCU-BLR,0,2019-04-09 22:20:00,2019-04-09 00:40:00,0.02333931777378815,1,0,3841,0,0.9565217391304348,9,4,1,0,39,3480,31945,9158.164693593315,1
6,6,4,3,DEL-COK,1,2019-06-03 15:00:00,2019-06-03 01:30:00,0.1992818671454219,0,0,13377,1,0.6521739130434783,3,6,0,0,94,3876,52285,10539.014103129131,0
4,4,4,3,DEL-COK,2,2019-06-12 19:30:00,2019-06-12 04:25:00,0.1651705565529623,2,0,13014,2,0.8260869565217391,12,6,2,0,103,3876,52285,10539.014103129131,0
6,6,4,3,DEL-COK,1,2019-05-21 13:00:00,2019-05-21 19:15:00,0.10771992818671454,1,0,14848,1,0.5652173913043478,21,5,1,0,81,3876,52285,10539.014103129131,0
1,1,2,0,CCU-BLR,0,2019-05-09 20:45:00,2019-05-09 23:20:00,0.02872531418312388,3,0,4145,0,0.8695652173913043,9,5,3,0,69,3480,31945,9158.164693593315,1
3,3,6,2,MAA-CCU,0,2019-06-12 07:55:00,2019-06-12 10:15:00,0.02333931777378815,2,0,3850,0,0.30434782608695654,12,6,2,0,103,3145,19630,4788.0837696335075,1
1,1,2,0,CCU-BLR,1,2019-05-24 07:00:00,2019-05-24 20:25:00,0.2621184919210054,4,0,10413,1,0.30434782608695654,24,5,4,0,84,3480,31945,9158.164693593315,0
3,3,4,3,DEL-COK,1,2019-06-03 15:00:00,2019-06-03 01:30:00,0.1992818671454219,0,0,6104,1,0.6521739130434783,3,6,0,0,94,3876,52285,10539.014103129131,1
3,3,0,4,BLR-DEL,0,2019-06-01 10:30:00,2019-06-01 13:20:00,0.03411131059245961,5,1,3943,0,0.43478260869565216,1,6,5,1,92,3257,79512,8017.424021838035,1
4,4,2,0,CCU-BLR,1,2019-06-12 21:10:00,2019-06-12 08:15:00,0.2118491921005386,2,0,8529,1,0.9130434782608695,12,6,2,0,103,3480,31945,9158.164693593315,0
4,4,4,3,DEL-COK,1,2019-06-24 22:50:00,2019-06-24 12:35:00,0.2692998204667864,0,0,10262,1,0.9565217391304348,24,6,0,0,115,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-18 20:25:00,2019-05-18 22:05:00,0.526032315978456,5,1,14151,1,0.8695652173913043,18,5,5,1,78,3480,31945,9158.164693593315,0
0,0,2,0,CCU-BLR,2,2019-05-09 15:10:00,2019-05-09 23:30:00,0.1526032315978456,3,0,5192,2,0.6521739130434783,9,5,3,0,69,3480,31945,9158.164693593315,1
4,4,2,0,CCU-BLR,1,2019-05-21 14:05:00,2019-05-21 04:40:00,0.2872531418312388,1,0,9663,1,0.6086956521739131,21,5,1,0,81,3480,31945,9158.164693593315,0
2,2,0,4,BLR-DEL,0,2019-04-24 07:45:00,2019-04-24 10:40:00,0.035906642728904856,2,0,4632,0,0.30434782608695654,24,4,2,0,54,3257,79512,8017.424021838035,1
3,3,4,3,DEL-COK,1,2019-04-06 20:25:00,2019-04-06 01:30:00,0.08258527827648116,5,1,5073,1,0.8695652173913043,6,4,5,1,36,3876,52285,10539.014103129131,1
6,6,4,3,DEL-COK,1,2019-06-15 10:20:00,2019-06-15 19:15:00,0.1651705565529623,5,1,9526,1,0.43478260869565216,15,6,5,1,106,3876,52285,10539.014103129131,0
3,3,0,4,BLR-DEL,0,2019-04-15 04:00:00,2019-04-15 06:50:00,0.03411131059245961,0,0,4423,0,0.17391304347826086,15,4,0,0,45,3257,79512,8017.424021838035,1
3,3,1,5,BOM-HYD,0,2019-05-12 20:05:00,2019-05-12 21:40:00,0.00718132854578097,6,1,2227,0,0.8695652173913043,12,5,6,1,72,1759,25139,5059.187679083095,1
10,10,0,4,BLR-DEL,0,2019-03-21 11:30:00,2019-03-21 14:10:00,0.03052064631956912,3,0,5403,0,0.4782608695652174,21,3,3,0,20,3257,79512,8017.424021838035,1
3,3,6,2,MAA-CCU,0,2019-03-27 19:35:00,2019-03-27 21:55:00,0.02333931777378815,2,0,3858,0,0.8260869565217391,27,3,2,0,26,3145,19630,4788.0837696335075,1
4,4,4,3,DEL-COK,2,2019-03-09 13:45:00,2019-03-09 18:50:00,0.599640933572711,5,1,18752,2,0.5652173913043478,9,3,5,1,8,3876,52285,10539.014103129131,0
4,4,2,0,CCU-BLR,1,2019-05-21 06:30:00,2019-05-21 12:00:00,0.09156193895870737,1,0,9663,1,0.2608695652173913,21,5,1,0,81,3480,31945,9158.164693593315,0
4,4,4,3,DEL-COK,2,2019-06-24 19:10:00,2019-06-24 12:35:00,0.34829443447037706,0,0,12819,2,0.8260869565217391,24,6,0,0,115,3876,52285,10539.014103129131,0
6,6,4,3,DEL-COK,1,2019-03-27 09:00:00,2019-03-27 21:00:00,0.23159784560143631,2,0,6883,1,0.3913043478260869,27,3,2,0,26,3876,52285,10539.014103129131,1
6,6,4,3,DEL-COK,1,2019-05-27 19:00:00,2019-05-27 01:30:00,0.11310592459605028,0,0,7198,1,0.8260869565217391,27,5,0,0,87,3876,52285,10539.014103129131,1
1,1,0,4,BLR-DEL,0,2019-03-09 10:00:00,2019-03-09 12:45:00,0.03231597845601437,5,1,7801,0,0.43478260869565216,9,3,5,1,8,3257,79512,8017.424021838035,0
3,3,0,4,BLR-DEL,0,2019-04-21 18:25:00,2019-04-21 21:20:00,0.035906642728904856,6,1,4823,0,0.7826086956521738,21,4,6,1,51,3257,79512,8017.424021838035,1
4,4,2,0,CCU-BLR,1,2019-05-24 06:30:00,2019-05-24 09:20:00,0.5511669658886894,4,0,9663,1,0.2608695652173913,24,5,4,0,84,3480,31945,9158.164693593315,0
4,4,2,0,CCU-BLR,1,2019-05-12 20:25:00,2019-05-12 21:05:00,0.5044883303411132,6,1,12121,1,0.8695652173913043,12,5,6,1,72,3480,31945,9158.164693593315,0
10,10,2,0,CCU-BLR,1,2019-05-12 20:20:00,2019-05-12 23:25:00,0.5565529622980252,6,1,8085,1,0.8695652173913043,12,5,6,1,72,3480,31945,9158.164693593315,1
3,3,0,4,BLR-DEL,1,2019-03-03 13:40:00,2019-03-03 18:35:00,0.07899461400359067,6,1,8662,1,0.5652173913043478,3,3,6,1,2,3257,79512,8017.424021838035,0
4,4,4,3,DEL-COK,1,2019-03-21 22:00:00,2019-03-21 18:50:00,0.421903052064632,3,0,6017,1,0.9565217391304348,21,3,3,0,20,3876,52285,10539.014103129131,1
8,8,6,2,MAA-CCU,0,2019-05-03 09:45:00,2019-05-03 12:00:00,0.02154398563734291,4,0,3859,0,0.3913043478260869,3,5,4,0,63,3145,19630,4788.0837696335075,1
6,6,4,3,DEL-COK,1,2019-05-18 04:55:00,2019-05-18 19:15:00,0.2818671454219031,5,1,7564,1,0.17391304347826086,18,5,5,1,78,3876,52285,10539.014103129131,1
8,8,0,4,BLR-DEL,0,2019-06-21 05:55:00,2019-06-21 08:35:00,0.03052064631956912,4,0,3919,0,0.21739130434782608,21,6,4,0,112,3257,79512,8017.424021838035,1
4,4,4,3,DEL-COK,2,2019-05-18 05:30:00,2019-05-18 04:25:00,0.4667863554757631,5,1,15129,2,0.21739130434782608,18,5,5,1,78,3876,52285,10539.014103129131,0
4,4,0,4,BLR-DEL,1,2019-03-01 07:00:00,2019-03-01 13:15:00,0.10771992818671454,4,0,26890,1,0.30434782608695654,1,3,4,0,0,3257,79512,8017.424021838035,0
4,4,4,3,DEL-COK,0,2019-04-15 11:00:00,2019-04-15 14:15:00,0.04308797127468582,0,0,5443,0,0.4782608695652174,15,4,0,0,45,3876,52285,10539.014103129131,1
3,3,0,4,BLR-DEL,0,2019-03-09 10:05:00,2019-03-09 13:00:00,0.035906642728904856,5,1,6860,0,0.43478260869565216,9,3,5,1,8,3257,79512,8017.424021838035,1
4,4,2,0,CCU-BLR,1,2019-04-01 14:05:00,2019-04-01 20:45:00,0.11669658886894076,0,0,13364,1,0.6086956521739131,1,4,0,0,31,3480,31945,9158.164693593315,0
